"site","subsite","spp","ind","leaf_type","height","leaf_size","lma","stem_density_25","stem_density_100","segment","length","xsa","mass_stem_main","mass_stem_side","mass_stem_total","mass_leaf_main","mass_leaf_side","mass_leaf_total","area_leaf_main","area_leaf_side","area_leaf_total","number_leaf_main","number_leaf_total","main_leaf_mass_per_length","main_stem_mass_per_length","main_all_mass_per_length","total_leaf_mass_per_length","total_stem_mass_per_length","total_all_mass_per_length","main_leaf_area_per_length","total_area_per_length","leaf_no_per_length","main_LMF","total_LMF","main_LAR","total_LAR"
"daintree","oliver","quabai",2,"simple",8.5,9808,7.987e-05,0.37147,"4.7941E-01","0",0,"2.8730E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","oliver","quabai",2,"simple",8.5,9808,7.987e-05,0.37147,"4.7941E-01","a",125,"3.4204E+01",1.7056,0,1.7056,9.6711,0,9.6711,121090,0,121090,12.346,12.346,0.077369,0.013645,0.091014,0.077369,0.013645,0.091014,968.71,968.71,0.098764,0.85008,0.85008,10644,10644
"daintree","oliver","quabai",2,"simple",8.5,9808,7.987e-05,0.37147,"4.7941E-01","e",1000,"1.5607E+02",38.569,22.698,61.267,9.6711,50.761,60.432,121090,635570,756650,12.346,77.144,0.0096711,0.038569,0.04824,0.060432,0.061267,0.1217,121.09,756.65,0.012346,0.20048,0.49657,2510.2,6217.4
"daintree","oliver","quabai",3,"simple",6,11340,8.082e-05,0.34408,"4.3281E-01","0",0,"2.3688E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","oliver","quabai",3,"simple",6,11340,8.082e-05,0.34408,"4.3281E-01","a",125,"3.5736E+01",1.3644,0,1.3644,10.025,0,10.025,124040,0,124040,10.942,10.942,0.0802,0.010915,0.091115,0.0802,0.010915,0.091115,992.31,992.31,0.087539,0.8802,0.8802,10891,10891
"daintree","oliver","quabai",3,"simple",6,11340,8.082e-05,0.34408,"4.3281E-01","e",1000,"1.6168E+02",36.659,35.516,72.175,10.025,62.703,72.728,124040,775810,899850,10.942,79.382,0.010025,0.036659,0.046684,0.072728,0.072175,0.1449,124.04,899.85,0.010942,0.21474,0.50191,2657,6210.1
"daintree","crane","rappor",1,"simple",2.8,7038,7.696e-05,0.35041,"4.8762E-01","0",0,"8.2938E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","rappor",1,"simple",2.8,7038,7.696e-05,0.35041,"4.8762E-01","a",160,"1.6242E+01",1.008,2.4056,3.4136,2.3279,3.855,6.1829,30247,50088,80335,4.2974,11.414,0.014549,0.0063,0.020849,0.038643,0.021335,0.059978,189.04,502.09,0.026859,0.69783,0.64429,9067,8371.3
"daintree","crane","rappor",1,"simple",2.8,7038,7.696e-05,0.35041,"4.8762E-01","e",1000,"1.1395E+02",30.605,11.032,41.637,18.456,18.7,37.156,239800,242970,482770,34.07,68.591,0.018456,0.030605,0.049061,0.037156,0.041637,0.078792,239.8,482.77,0.03407,0.37618,0.47157,4887.8,6127.1
"daintree","crane","rappor",2,"simple",1.8,5587,7.179e-05,0.39401,"6.5191E-01","0",0,"4.4925E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","rappor",2,"simple",1.8,5587,7.179e-05,0.39401,"6.5191E-01","a",90,"5.5135E+00",0.1936,0,0.1936,0.66,0,0.66,9193.5,0,9193.5,1.6456,1.6456,0.0073333,0.0021511,0.0094844,0.0073333,0.0021511,0.0094844,102.15,102.15,0.018285,0.7732,0.7732,10770,10770
"daintree","crane","rappor",2,"simple",1.8,5587,7.179e-05,0.39401,"6.5191E-01","e",1000,"8.5765E+01",28.877,9.548,38.425,4.782,19.589,24.371,66611,272870,339480,11.923,60.766,0.004782,0.028877,0.033659,0.024371,0.038425,0.062796,66.611,339.48,0.011923,0.14207,0.3881,1979,5406.1
"daintree","crane","rappor",3,"simple",1.8,5544,7.064e-05,0.53353,"5.6604E-01","0",0,"4.8381E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","rappor",3,"simple",1.8,5544,7.064e-05,0.53353,"5.6604E-01","a",110,"1.0744E+01",0.4625,0,0.4625,1.7299,0,1.7299,24489,0,24489,4.4171,4.4171,0.015726,0.0042045,0.019931,0.015726,0.0042045,0.019931,222.62,222.62,0.040156,0.78904,0.78904,11170,11170
"daintree","crane","rappor",3,"simple",1.8,5544,7.064e-05,0.53353,"5.6604E-01","e",1000,"1.3672E+02",43.957,12.193,56.15,1.7299,13.465,15.195,24489,190610,215100,4.4171,38.799,0.0017299,0.043957,0.045687,0.015195,0.05615,0.071345,24.489,215.1,0.0044171,0.037865,0.21298,536.01,3014.9
"daintree","k-tree","rhotri",1,"simple",5,2810,0.0001212,0.52431,"6.9890E-01","0",0,"2.1206E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","k-tree","rhotri",1,"simple",5,2810,0.0001212,0.52431,"6.9890E-01","a",125,"4.5239E+00",0.2928,0,0.2928,1.625,0,1.625,13407,0,13407,4.7706,4.7706,0.013,0.0023424,0.015342,0.013,0.0023424,0.015342,107.25,107.25,0.038165,0.84733,0.84733,6990.7,6990.7
"daintree","k-tree","rhotri",1,"simple",5,2810,0.0001212,0.52431,"6.9890E-01","e",1000,"4.3008E+01",14.411,4.986,19.397,6.759,16.883,23.642,55764,139290,195050,19.843,69.407,0.006759,0.014411,0.02117,0.023642,0.019397,0.043039,55.764,195.05,0.019843,0.31928,0.54932,2634.1,4532
"daintree","k-tree","rhotri",2,"simple",8.5,3626,0.0001255,0.55919,"6.8502E-01","0",0,"2.5133E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","k-tree","rhotri",2,"simple",8.5,3626,0.0001255,0.55919,"6.8502E-01","a",125,"4.3197E+00",0.2705,0.0848,0.3553,1.5494,0.0244,1.5738,12343,194.37,12537,3.4043,3.4579,0.012395,0.002164,0.014559,0.01259,0.0028424,0.015433,98.742,100.3,0.027234,0.85137,0.81582,6782.1,6499
"daintree","k-tree","rhotri",2,"simple",8.5,3626,0.0001255,0.55919,"6.8502E-01","e",1000,"4.9017E+01",18.14,5.9955,24.136,11.084,17.8,28.884,88295,141800,230090,24.353,63.462,0.011084,0.01814,0.029224,0.028884,0.024136,0.053019,88.295,230.09,0.024353,0.37927,0.54478,3021.3,4339.8
"daintree","k-tree","rhotri",3,"simple",11.59,3766,0.00014,0.56172,"7.2423E-01","0",0,"2.3091E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","k-tree","rhotri",3,"simple",11.59,3766,0.00014,0.56172,"7.2423E-01","a",205,"5.3014E+00",0.601,0,0.601,2.0945,0,2.0945,14964,0,14964,3.9734,3.9734,0.010217,0.0029317,0.013149,0.010217,0.0029317,0.013149,72.994,72.994,0.019382,0.77704,0.77704,5551.4,5551.4
"daintree","k-tree","rhotri",3,"simple",11.59,3766,0.00014,0.56172,"7.2423E-01","e",1000,"4.5365E+01",15.386,14.083,29.469,8.2481,43.783,52.031,58927,312800,371730,15.647,98.706,0.0082481,0.015386,0.023634,0.052031,0.029469,0.0815,58.927,371.73,0.015647,0.34899,0.63842,2493.3,4561
"daintree","crane","rocang",1,"simple",NA,10710,0.0001025,0.3845,"4.5259E-01","0",0,"2.6861E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","rocang",1,"simple",NA,10710,0.0001025,0.3845,"4.5259E-01","a",125,"2.0829E+01",0.9982,0,0.9982,9.707,0,9.707,94732,0,94732,8.8487,8.8487,0.077656,0.0079856,0.085642,0.077656,0.0079856,0.085642,757.85,757.85,0.070789,0.90676,0.90676,8849.1,8849.1
"daintree","crane","rocang",1,"simple",NA,10710,0.0001025,0.3845,"4.5259E-01","e",1000,"1.2967E+02",27.154,21.705,48.859,25.799,38.247,64.046,251770,373260,625030,23.518,58.383,0.025799,0.027154,0.052953,0.064046,0.048859,0.1129,251.77,625.03,0.023518,0.4872,0.56725,4754.7,5535.9
"daintree","crane","rocang",2,"simple",NA,8543,0.0001207,0.34137,"4.4414E-01","0",0,"1.4451E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","rocang",2,"simple",NA,8543,0.0001207,0.34137,"4.4414E-01","a",125,"1.3525E+01",0.6485,0,0.6485,5.25,0,5.25,43485,0,43485,5.0903,5.0903,0.042,0.005188,0.047188,0.042,0.005188,0.047188,347.88,347.88,0.040723,0.89006,0.89006,7372.2,7372.2
"daintree","crane","rocang",2,"simple",NA,8543,0.0001207,0.34137,"4.4414E-01","e",1000,"7.9310E+01",22.294,6.6826,28.977,21.292,20.308,41.6,176360,168210,344570,20.644,40.335,0.021292,0.022294,0.043586,0.0416,0.028977,0.070577,176.36,344.57,0.020644,0.48851,0.58943,4046.2,4882.2
"daintree","crane","rocang",3,"simple",NA,12660,0.0001015,0.44277,"4.4193E-01","0",0,"1.5896E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","rocang",3,"simple",NA,12660,0.0001015,0.44277,"4.4193E-01","a",140,"1.3203E+01",0.7123,0,0.7123,5.6462,0,5.6462,55647,0,55647,4.3953,4.3953,0.04033,0.0050879,0.045418,0.04033,0.0050879,0.045418,397.48,397.48,0.031395,0.88798,0.88798,8751.5,8751.5
"daintree","crane","rocang",3,"simple",NA,12660,0.0001015,0.44277,"4.4193E-01","e",1000,"1.3273E+02",31.367,23.94,55.307,12.528,77.945,90.473,123470,768190,891670,9.7526,70.429,0.012528,0.031367,0.043895,0.090473,0.055307,0.14578,123.47,891.67,0.0097526,0.28541,0.62062,2812.9,6116.5
"daintree","k-tree","solmau",1,"simple",NA,10440,7.627e-05,0.28345,"3.2290E-01","0",0,"1.3203E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","k-tree","solmau",1,"simple",NA,10440,7.627e-05,0.28345,"3.2290E-01","a",125,"2.1112E+01",0.5529,0,0.5529,3.3003,0,3.3003,43274,0,43274,4.1452,4.1452,0.026402,0.0044232,0.030826,0.026402,0.0044232,0.030826,346.19,346.19,0.033162,0.85651,0.85651,11231,11231
"daintree","k-tree","solmau",1,"simple",NA,10440,7.627e-05,0.28345,"3.2290E-01","e",1000,"1.9467E+02",31.73,25.753,57.483,4.6918,22.289,26.981,61519,292250,353770,5.893,33.888,0.0046918,0.03173,0.036421,0.026981,0.057483,0.084464,61.519,353.77,0.005893,0.12882,0.31944,1689.1,4188.5
"daintree","mt baldy","solmau",2,"simple",6.25,11250,0.0001023,0.22922,"3.5325E-01","0",0,"1.8850E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","mt baldy","solmau",2,"simple",6.25,11250,0.0001023,0.22922,"3.5325E-01","a",125,"3.7361E+01",1.039,1.8211,2.8601,4.8253,0.2566,5.0819,47188,2509.4,49697,4.1935,4.4165,0.038602,0.008312,0.046914,0.040655,0.022881,0.063536,377.5,397.58,0.033548,0.82283,0.63988,8046.6,6257.5
"daintree","mt baldy","solmau",2,"simple",6.25,11250,0.0001023,0.22922,"3.5325E-01","e",1000,"#VALUE!",24.543,9.9371,34.48,11.063,22.02,33.083,108190,215340,323530,9.6147,28.751,0.011063,0.024543,0.035607,0.033083,0.03448,0.067563,108.19,323.53,0.0096147,0.31071,0.48966,3038.5,4788.5
"daintree","mt edith","solmau",3,"simple",5.09,6595,9.852e-05,0.35338,"3.9904E-01","0",0,"1.9627E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","mt edith","solmau",3,"simple",5.09,6595,9.852e-05,0.35338,"3.9904E-01","a",110,"2.1630E+01",0.8443,0,0.8443,3.9003,0,3.9003,39587,0,39587,6.0026,6.0026,0.035457,0.0076755,0.043133,0.035457,0.0076755,0.043133,359.88,359.88,0.054569,0.82205,0.82205,8343.6,8343.6
"daintree","mt edith","solmau",3,"simple",5.09,6595,9.852e-05,0.35338,"3.9904E-01","e",1000,"1.5551E+02",32.14,24.089,56.229,3.9003,13.918,17.819,39587,141270,180860,6.0026,27.423,0.0039003,0.03214,0.036041,0.017819,0.056229,0.074048,39.587,180.86,0.0060026,0.10822,0.24064,1098.4,2442.4
"daintree","crane","syzgus",1,"simple",NA,3822,0.0001658,0.39836,"4.7900E-01","0",0,"4.0055E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","syzgus",1,"simple",NA,3822,0.0001658,0.39836,"4.7900E-01","a",125,"1.1922E+01",0.5501,0,0.5501,5.0315,0,5.0315,30345,0,30345,7.9395,7.9395,0.040252,0.0044008,0.044653,0.040252,0.0044008,0.044653,242.76,242.76,0.063516,0.90144,0.90144,5436.5,5436.5
"daintree","crane","syzgus",1,"simple",NA,3822,0.0001658,0.39836,"4.7900E-01","e",1000,"1.3475E+02",36.533,28.872,65.405,34.382,87.804,122.19,207350,529540,736890,54.253,192.8,0.034382,0.036533,0.070914,0.12219,0.065405,0.18759,207.35,736.89,0.054253,0.48484,0.65134,2924,3928.2
"daintree","crane","syzgus",2,"simple",NA,3410,0.0001755,0.41647,"4.9741E-01","0",0,"4.5396E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","syzgus",2,"simple",NA,3410,0.0001755,0.41647,"4.9741E-01","a",230,"9.8960E+00",0.7758,0.2553,1.0311,3.954,1.1123,5.0663,22528,6337.3,28865,6.6073,8.4661,0.017191,0.003373,0.020564,0.022027,0.004483,0.02651,97.947,125.5,0.028728,0.83598,0.8309,4762.9,4734
"daintree","crane","syzgus",2,"simple",NA,3410,0.0001755,0.41647,"4.9741E-01","e",1000,"1.9836E+02",40.272,72.718,112.99,10.139,179.26,189.4,57769,1021300,1079100,16.943,316.49,0.010139,0.040272,0.050412,0.1894,0.11299,0.30239,57.769,1079.1,0.016943,0.20113,0.62634,1145.9,3568.5
"daintree","crane","syzgus",3,"simple",NA,3537,0.0001589,0.42972,"5.0010E-01","0",0,"5.5135E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","syzgus",3,"simple",NA,3537,0.0001589,0.42972,"5.0010E-01","a",340,"1.9635E+01",2.4563,0,2.4563,4.7533,0,4.7533,29921,0,29921,8.459,8.459,0.01398,0.0072244,0.021205,0.01398,0.0072244,0.021205,88.004,88.004,0.024879,0.6593,0.6593,4150.2,4150.2
"daintree","crane","syzgus",3,"simple",NA,3537,0.0001589,0.42972,"5.0010E-01","e",1000,"2.0087E+02",39.933,67.457,107.39,7.6347,176.94,184.58,48060,1113800,1161900,13.587,328.48,0.0076347,0.039933,0.047568,0.18458,0.10739,0.29197,48.06,1161.9,0.013587,0.1605,0.63218,1010.3,3979.5
"daintree","crane","syzsay",1,"simple",NA,3939,0.0001421,0.48201,"4.8485E-01","0",0,"1.0367E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","syzsay",1,"simple",NA,3939,0.0001421,0.48201,"4.8485E-01","a",90,"2.9845E+00",2.6848,0,2.6848,3.3525,0,3.3525,23585,0,23585,5.9879,5.9879,0.03725,0.029831,0.067081,0.03725,0.029831,0.067081,262.06,262.06,0.066533,0.5553,0.5553,3906.5,3906.5
"daintree","crane","syzsay",1,"simple",NA,3939,0.0001421,0.48201,"4.8485E-01","e",1000,"2.7907E+02",58.015,116.1,174.11,9.793,217.83,227.62,68894,1532400,1601300,17.491,406.56,0.009793,0.058015,0.067808,0.22762,0.17411,0.40173,68.894,1601.3,0.017491,0.14442,0.5666,1016,3986.1
"daintree","crane","syzsay",2,"simple",NA,2078,0.000132,0.49289,"4.8673E-01","0",0,"1.8378E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","syzsay",2,"simple",NA,2078,0.000132,0.49289,"4.8673E-01","a",190,"6.3774E+00",0.4052,0,0.4052,1.9015,0,1.9015,14406,0,14406,6.9339,6.9339,0.010008,0.0021326,0.012141,0.010008,0.0021326,0.012141,75.819,75.819,0.036494,0.82434,0.82434,6245.1,6245.1
"daintree","crane","syzsay",2,"simple",NA,2078,0.000132,0.49289,"4.8673E-01","e",1000,"1.2568E+02",27.251,46.489,73.74,3.9903,113.99,117.98,30230,863580,893810,14.551,430.22,0.0039903,0.027251,0.031242,0.11798,0.07374,0.19172,30.23,893.81,0.014551,0.12772,0.61538,967.63,4662
"daintree","crane","syzsay",3,"simple",NA,1919,0.0001177,0.44689,"4.6224E-01","0",0,"2.7096E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","syzsay",3,"simple",NA,1919,0.0001177,0.44689,"4.6224E-01","a",180,"6.1575E+00",1.111,0.0132,1.1242,1.0254,0.2154,1.2408,8713.9,1830.5,10544,4.5412,5.4951,0.0056967,0.0061722,0.011869,0.0068933,0.0062456,0.013139,48.411,58.58,0.025229,0.47997,0.52465,4078.8,4458.5
"daintree","crane","syzsay",3,"simple",NA,1919,0.0001177,0.44689,"4.6224E-01","e",1000,"2.0735E+02",43.977,83.284,127.26,1.4144,176.32,177.74,12020,1498400,1510400,6.264,787.14,0.0014144,0.043977,0.045392,0.17774,0.12726,0.305,12.02,1510.4,0.006264,0.03116,0.58275,264.8,4952.2
"daintree","oliver","treasp",1,"simple",NA,1254,4.732e-05,0.29736,"3.6518E-01","0",0,"2.9688E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","oliver","treasp",1,"simple",NA,1254,4.732e-05,0.29736,"3.6518E-01","a",150,"6.1575E+00",0.1752,0.1438,0.319,0.2748,0.6407,0.9155,5807.9,13541,19349,4.6325,15.433,0.001832,0.001168,0.003,0.0061033,0.0021267,0.00823,38.719,128.99,0.030883,0.61067,0.7416,12906,15674
"daintree","oliver","treasp",1,"simple",NA,1254,4.732e-05,0.29736,"3.6518E-01","e",1000,"1.0843E+02",14.779,20.671,35.45,0.7428,27.857,28.6,15699,588750,604450,12.522,482.12,0.0007428,0.014779,0.015522,0.0286,0.03545,0.06405,15.699,604.45,0.012522,0.047855,0.44652,1011.4,9437.1
"daintree","cape","treasp",2,"simple",5.69,2101,5.064e-05,0.3225,"3.3677E-01","0",0,"8.6394E-01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","cape","treasp",2,"simple",5.69,2101,5.064e-05,0.3225,"3.3677E-01","a",180,"5.5135E+00",0.2003,0.1389,0.3392,0.1442,0.6124,0.7566,2847.4,12093,14940,1.3553,7.1109,0.00080111,0.0011128,0.0019139,0.0042033,0.0018844,0.0060878,15.819,83,0.0075292,0.41858,0.69045,8265.3,13634
"daintree","cape","treasp",2,"simple",5.69,2101,5.064e-05,0.3225,"3.3677E-01","e",1000,"1.0433E+02",13.548,17.797,31.346,0.9697,39.426,40.396,19148,778520,797670,9.1137,379.66,0.0009697,0.013548,0.014518,0.040396,0.031346,0.071742,19.148,797.67,0.0091137,0.066793,0.56308,1318.9,11119
"daintree","cape","treasp",3,"simple",5.31,2858,6.212e-05,0.30086,"3.5337E-01","0",0,"3.8013E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","cape","treasp",3,"simple",5.31,2858,6.212e-05,0.30086,"3.5337E-01","a",160,"5.7256E+00",0.2517,0.1161,0.3678,0.5125,0.1252,0.6377,8250,2015.4,10265,2.8862,3.5913,0.0032031,0.0015731,0.0047763,0.0039856,0.0022988,0.0062844,51.563,64.159,0.018039,0.67064,0.63421,10796,10209
"daintree","cape","treasp",3,"simple",5.31,2858,6.212e-05,0.30086,"3.5337E-01","e",1000,"6.7152E+01",10.189,5.2767,15.465,2.5832,16.396,18.979,41583,263930,305520,14.548,106.88,0.0025832,0.010189,0.012772,0.018979,0.015465,0.034445,41.583,305.52,0.014548,0.20226,0.55101,3255.8,8869.9
